song identifier	 likelihood_art	 likelihood_pop	 likelihood_tradition	 likely_type	 was_art	 was_pop	 was_tradition	 was_type	
cache/2016.johan.NOON  187.stard(us)t.wav	0.131145582	0.714874208	0.153980225	1	0	1	0	1	
cache/2014.Milky Chance.Sadnecessary.Loveland.wav	0.076137885	0.721088231	0.202773914	1	0	1	0	1	
cache/2015.Interpol.Spotify Sessions.Writing As A Trio.wav	0.021222323	0.96506995	0.013707732	1	0	1	0	1	
cache/2007.Enrique Iglesias.Insomniac.Somebody's Me.wav	0.025800517	0.943138003	0.031061498	1	0	1	0	2	
cache/2015.Imagine Dragons.Smoke + Mirrors (Deluxe Edition).Hopeless Opus.wav	0.096526355	0.87227273	0.031200903	1	0	1	0	1	
cache/2015.Wild Child.Past & Present.Rillo Talk.wav	0.068298727	0.900731146	0.030970113	1	0	1	0	1	
cache/2014.So Cow.The Long Con.I Want Out.wav	0.223324433	0.65118438	0.125491187	1	0	1	0	1	
"cache/2016.Bon Iver.NOON  179.Haven, Mass (B-Side).wav"	0.031188132	0.868133008	0.100678854	1	0	1	0	1	
cache/2016.Woodkid.Desierto (Original Motion Picture Score).Jump.wav	0.18487522	0.709544301	0.105580457	1	0	1	0	0	
cache/2015.Will Young.85% Proof (Deluxe Edition).Brave Man.wav	0.059565894	0.888478816	0.051955301	1	0	1	0	1	
cache/2008.Nickelback.Dark Horse.Gotta Be Somebody.wav	0.067673124	0.907159328	0.025167575	1	0	1	0	1	
cache/2009.Super Mash Bros..All About The Scrilions.Kisses & Thugs.wav	0.038788728	0.934466124	0.026745167	1	0	1	0	1	
cache/1985.The Outfield.Play Deep.Your Love.wav	0.100885816	0.854955137	0.044159058	1	0	1	0	1	
cache/2007.Alex BandSantana.Ultimate Santana.Why Don't You & I.wav	0.084154867	0.853486001	0.062359143	1	0	1	0	1	
cache/2016.Albin Lee Meldau.Lovers - EP.Darling.wav	0.025930896	0.956622362	0.017446734	1	0	1	0	1	
cache/2014.The Who.Who's Next (Deluxe Edition).Bargain.wav	0.25266546	0.673025548	0.074308991	1	0	1	0	1	
cache/2014.Kerretta.Pirohia.Warnlands.wav	0.082669653	0.81238842	0.104941927	1	0	1	0	0	
cache/2016.Lane 8.Rise (Remixed).Sunlight (Jody Wisternoff Remix).wav	0.129522324	0.763831973	0.106645674	1	0	1	0	1	
cache/2016.Train.My Private Nation.Calling All Angels - Radio Version.wav	0.166634843	0.762149274	0.071215875	1	0	1	0	1	
cache/1995.Oasis.(What's the Story) Morning Glory?.Wonderwall.wav	0.124767765	0.802153289	0.073078915	1	0	1	0	1	
cache/2015.MOGWAI.Central Belters.Travel Is Dangerous.wav	0.098412156	0.853919983	0.047667872	1	0	1	0	1	
"cache/2014.Pentatonix.That's Christmas To Me.Mary, Did You Know?.wav"	0.044514552	0.882105827	0.073379591	1	0	1	0	2	
"cache/2015.Florence + The Machine.How Big, How Blue, How Beautiful (Limited Deluxe Edition).St Jude.wav"	0.134960443	0.829142332	0.035897199	1	0	1	0	1	
cache/2014.Damien Rice.My Favourite Faded Fantasy.The Box.wav	0.08139094	0.703606129	0.215002924	1	0	1	0	1	
cache/2016.M83.Junk.Bibi The Dog.wav	0.023568531	0.950656772	0.025774725	1	0	1	0	1	
cache/2014.Rise Against.The Black Market.The Eco-Terrorist In Me.wav	0.101719253	0.747686207	0.150594532	1	0	1	0	1	
cache/2015.Interpol.Spotify Sessions.All The Rage Back Home.wav	0.031657927	0.933488369	0.034853682	1	0	1	0	1	
cache/2016.Tall Heights.Man of Stone.Learn Again.wav	0.017721554	0.955635428	0.026643014	1	0	1	0	2	
cache/2000.David Cassidy.The Definitive Collection.I Think I Love You.wav	0.026026705	0.947915673	0.026057651	1	0	1	0	1	
cache/2015.Danny Elfman.Avengers: Age of Ultron.Ultron Wakes.wav	0.237676889	0.583951354	0.178371772	1	0	1	0	0	
cache/2016.Matthew Mayfield.Wild Eyes Unplugged EP.Team (Lorde Cover).wav	0.056248941	0.889004827	0.054746237	1	0	1	0	2	
cache/2016.Tall Heights.Man of Stone.Out of the Ground.wav	0.031546965	0.935250103	0.033202957	1	0	1	0	2	
"cache/2014.Modest Mouse.White Lies, Yellow Teeth  Buttons To Push the Buttons - Single.Buttons To Push Buttons.wav"	0.061270103	0.898303747	0.040426161	1	0	1	0	1	
cache/1996.The Verve Pipe.Villains.Cattle.wav	0.067128472	0.874052942	0.05881856	1	0	1	0	1	
cache/2014.James Newton Howard.The Hunger Games - Mockingjay Pt. 1 (Original Motin Picture Score).White Roses.wav	0.054272577	0.915555954	0.030171467	1	0	1	0	0	
cache/2014.Carbon Leaf.Indian Summer Revisited.Paloma.wav	0.025329279	0.923705876	0.050964847	1	0	1	0	1	
cache/2015.Marina and The Diamonds.FROOT.Forget.wav	0.098227061	0.835115194	0.066657759	1	0	1	0	1	
cache/2016.Pretty Haze.NOON  177.Summer Heart.wav	0.286273003	0.577007592	0.136719421	1	0	1	0	1	
cache/2015.Imagine Dragons.Smoke + Mirrors (Deluxe Edition).I Bet My Life.wav	0.093608201	0.843128443	0.063263342	1	0	1	0	1	
cache/2009.Paramore.Radio 1 Live Lounge.Use Somebody.wav	0.073999986	0.762626588	0.163373411	1	0	1	0	1	
cache/2015.Green River Ordinance.Chasing Down The Wind.She Is In The Air.wav	0.122128583	0.860959351	0.016912073	1	0	1	0	2	
cache/2014.Norman Greenbaum.Guardians Of The Galaxy (Awesome Mix Vol. 1).Spirit in the Sky.wav	0.070560642	0.890388072	0.039051309	1	0	1	0	0	
cache/2014.Damien Rice.My Favourite Faded Fantasy.Colour Me In.wav	0.036654186	0.897202492	0.066143326	1	0	1	0	1	
cache/2016.The Dunwells.Light Up The Sky.Hurts.wav	0.081152543	0.832091391	0.086756036	1	0	1	0	1	
cache/2010.Daft Punk.Tron: Legacy (Amazon MP3 Exclusive Version).Recognizer.wav	0.140169337	0.777556002	0.082274638	1	0	1	0	0	
cache/2002.The All-American Rejects.All-American Rejects.My Paper Heart.wav	0.067018569	0.862505019	0.070476413	1	0	1	0	1	
cache/2014.Angus & Julia Stone.Angus & Julia Stone (Deluxe Version).Please You.wav	0.029830918	0.925164163	0.045004923	1	0	1	0	1	
cache/2015.Hinkstep.My Forest Queen.All Of You.wav	0.11670462	0.815112412	0.068182983	1	0	1	0	0	
cache/2016.Finger Eleven.Finger Eleven.One Thing.wav	0.151706144	0.78402853	0.064265348	1	0	1	0	1	
cache/2014.Sheppard.Bombs Away.Let Me Down Easy.wav	0.106718421	0.79901886	0.094262734	1	0	1	0	1	
cache/2002.Death Cab For Cutie.You Can Play These Songs With Chords.Tomorrow.wav	0.088625282	0.8738814	0.037493348	1	0	1	0	1	
cache/2003.Muse.Absolution.Falling Away With You.wav	0.116884582	0.786049843	0.097065583	1	0	1	0	1	
cache/2005.Panic! at the Disco.A Fever You Can't Sweat Out.The Only Difference Between Martyrdom and Suicide Is Press Coverage.wav	0.083657436	0.854029238	0.062313348	1	0	1	0	1	
"cache/2014.Henry Purcell.MUSC233 Exam 3.Dido and Aeneas: Lament, When I am laid in earth.wav"	0.083649792	0.807679296	0.108670928	1	0	1	0	0	
cache/2003.Evanescence.Fallen.Bring Me to Life.wav	0.052359033	0.912055552	0.035585418	1	0	1	0	1	
cache/2014.Seven Saturdays.Seven Saturdays (Ambient).Dreamboat (Ambient).wav	0.015681729	0.962055445	0.022262836	1	0	1	0	0	
cache/2015.God Is An Astronaut.Helios 									1
cache/1998.Trans-Siberian Orchestra.The Christmas Attic.The Three Kings and I (What Really Happened).wav	0.197574422	0.716152072	0.086273529	1	0	1	0	2	
cache/2014.Casa Murilo.Ignition.Drive.wav	0.122374572	0.814607322	0.063018128	1	0	1	0	1	
cache/2014.Cold War Kids.Hold My Home.Hold My Home.wav	0.23159194	0.549599707	0.218808323	1	0	1	0	1	
cache/2014.So Cow.The Long Con.Second Last Line of the National Anthem.wav	0.070480108	0.865111589	0.064408287	1	0	1	0	1	
cache/2012.Tyler Stenson.Some Days I'm a Lion.Often & Much.wav	0.04159674	0.937126219	0.021277025	1	0	1	0	1	
cache/1985.Jimmy Buffett.Songs You Know By Heart [1990].Cheeseburger in Paradise.wav	0.083704196	0.849480867	0.066814914	1	0	1	0	1	
cache/2015.Lowland Hum.Native Air.When The World Sleeps.wav	0.16829212	0.756460309	0.075247593	1	0	1	0	2	
cache/2015.Pen Pals.Gold.Gold.wav	0.226695031	0.67063576	0.102669209	1	0	1	0	2	
cache/2014.Sheppard.Bombs Away.Halfway To Hell.wav	0.05082155	0.897627473	0.051550981	1	0	1	0	1	
"cache/2014.Coldplay.Ghost Stories Live 2014.True Love (Live At the Enmore Theatre, Sydney).wav"	0.09041173	0.814929128	0.094659142	1	0	1	0	1	
cache/2015.The Best Pessimist.The Half-World.New Day.wav	0.150630191	0.687766016	0.161603794	1	0	1	0	0	
cache/2016.2CELLOS(SULIC & HAUSER).Celloverse (Japan Version).The Trooper (Overture).wav	0.036865208	0.894334853	0.068799928	1	0	1	0	0	
cache/2014.The Best Pessimist.Flowers Blossom In The Space.Sleep Well.wav	0.030526852	0.908535361	0.060937777	1	0	1	0	1	
cache/2015.Mumford & Sons.Wilder Mind (Deluxe Version).Just Smoke.wav	0.211691782	0.653524756	0.134783477	1	0	1	0	1	
cache/2015.Vitamin String Quartet.The Geek Wedding Collection.Edward Scissorhands - Ice Dance.wav	0.114618681	0.735052109	0.150329217	1	0	1	0	1	
"cache/2016.Linkin Park.The Catalyst.The Catalyst, featuring DIGITALOMAT.wav"	0.0889901	0.86789465	0.043115236	1	0	1	0	1	
cache/2016.Two Another.NOON  189.Shouldn't Have Done That.wav	0.078329608	0.874228358	0.047442008	1	0	1	0	1	
cache/2015.Vallis Alps.unknown.Thru.wav	0.169605196	0.715610921	0.114783905	1	0	1	0	1	
cache/2007.Enrique Iglesias.Insomniac.Stay Here Tonight.wav	0.050025437	0.901672542	0.048302028	1	0	1	0	2	
cache/1999.Enrique Iglesias.Enrique Disc 1.Bailamos.wav	0.066901393	0.879065812	0.054032762	1	0	1	0	2	
cache/2003.Death Cab For Cutie.Transatlanticism.Tiny Vessels.wav	0.07338471	0.835219502	0.091395795	1	0	1	0	1	
cache/2016.P!nk.Funhouse.Sober (Explicit).wav	0.233692259	0.711905897	0.054401856	1	0	1	0	1	
cache/2014.Kerretta.Pirohia.The Last Rivers.wav	0.04562572	0.91648072	0.03789359	1	0	1	0	0	
cache/2015.Vitamin String Quartet.VSQ Performs the Hits of 2014 Vol. 3.All About That Bass (String Quartet Tribute to Meghan Trainor).wav	0.057611883	0.920560658	0.021827433	1	0	1	0	1	
cache/2014.Beware of Safety.Lotusville.The Fever.wav	0.138950288	0.784519494	0.076530226	1	0	1	0	1	
cache/2015.Green River Ordinance.Chasing Down The Wind + Unreleased B Side.It Ain't Love.wav	0.079842731	0.847588301	0.07256899	1	0	1	0	2	
cache/2015.Interpol.Spotify Sessions.Anywhere.wav	0.120975912	0.784414887	0.094609201	1	0	1	0	1	
cache/1989.Jimmy Buffett.Off to See the Lizard.Off to See the Lizard.wav	0.169584572	0.683730841	0.146684602	1	0	1	0	1	
cache/2014.James Newton Howard.The Hunger Games - Mockingjay Pt. 1 (Original Motin Picture Score).Inside The Tribute Center.wav	0.071117669	0.875291407	0.053590924	1	0	1	0	0	
cache/2007.Linkin Park.Minutes to Midnight.Given Up.wav	0.084978908	0.835737169	0.079283923	1	0	1	0	1	
cache/2016.Aperture Science Psychoacoustics Laboratory.Portal 2: Songs to Test By - Volume 3.The Part Where He Kills You.wav	0.078117438	0.756399751	0.165482819	1	0	1	0	0	
"cache/2014.Coldplay.Ghost Stories Live 2014.Oceans (Live At E-Werk, Cologne).wav"	0.068709351	0.804785132	0.126505524	1	0	1	0	1	
cache/2014.Sheppard.Bombs Away.Geronimo.wav	0.137329847	0.809616208	0.053053942	1	0	1	0	1	
cache/2002.Breaking Benjamin.Saturate.Medicate.wav	0.049845744	0.857282817	0.09287145	1	0	1	0	1	
cache/2014.The Who.Who's Next (Deluxe Edition).Baba O'Riley.wav	0.03819355	0.94345504	0.018351438	1	0	1	0	1	
cache/1994.The London Symphony Orchestra.The Performs Sting.Synchronicity II.wav	0.077894494	0.864438772	0.057666745	1	0	1	0	1	
cache/2014.The Phoenix Foundation.Echoes.Return.wav	0.124285504	0.81087321	0.064841278	1	0	1	0	1	
cache/2004.Jay-ZLinkin Park.Collision Course.IzzoIn the End.wav	0.075140379	0.879735529	0.045124061	1	0	1	0	1	
cache/2015.Three Days Grace.Human.Nothing's Fair In Love And War.wav	0.10989403	0.790613115	0.099492855	1	0	1	0	1	
cache/2014.Lower Than Atlantis.Lower Than Atlantis (Deluxe).Time.wav	0.180644289	0.741515577	0.077840135	1	0	1	0	1	
cache/2002.Linkin Park.Reanimation.My{Dsmbr.wav	0.02296011	0.955087423	0.021952486	1	0	1	0	1	
"cache/2009.Train.Save Me, San Francisco.Save Me, San Francisco.wav"	0.022118535	0.950256407	0.027625056	1	0	1	0	1	
cache/2013.The National.Trouble Will Find Me.Pink Rabbits.wav	0.009768373	0.965946853	0.024284769	1	0	1	0	1	
cache/2001.Bond.Born.Hymn.wav	0.080718108	0.810931325	0.108350597	1	0	1	0	1	
cache/2011.Coldplay.Until Now.Every Teardrop Is A Waterfall (Swedish House Mafia Remix).wav	0.030332617	0.936759949	0.03290746	1	0	1	0	1	
cache/2015.They Might Be Giants.Glean.All the Lazy Boyfriends.wav	0.113662004	0.718586445	0.16775158	1	0	1	0	1	
"cache/1995.UB40.The Best of UB40, Vol. 1.Red, Red Wine.wav"	0.215789124	0.708983004	0.075227894	1	0	1	0	1	
cache/2015.Mumford & Sons.Wilder Mind (Deluxe Version).Cold Arms.wav	0.176885709	0.716164589	0.106949687	1	0	1	0	1	
cache/2014.Coldplay.Ghost Stories.Ghost Story.wav	0.078410365	0.840984583	0.080605075	1	0	1	0	1	
cache/1996.The Verve Pipe.Villains.Real.wav	0.016538756	0.969519436	0.013941787	1	0	1	0	1	
cache/2014.Mogwai.Music Industry 3. Fitness Industry 1 [EP].The Lord is Out of Control (Nils Frahm Remix).wav	0.025676178	0.934980631	0.039343201	1	0	1	0	1	
cache/2015.Danny Elfman.Avengers: Age of Ultron.Ultron-Twins.wav	0.071653679	0.775348663	0.152997687	1	0	1	0	0	
cache/2016.XYLÃ˜.America.Bang Bang.wav	0.120224528	0.768982828	0.110792667	1	0	1	0	1	
cache/2014.The Who.Who's Next (Deluxe Edition).Getting In Tune (Live).wav	0.083211556	0.791105926	0.125682518	1	0	1	0	1	
cache/2007.Enrique Iglesias Feat. Lil Wayne.Insomniac.Push.wav	0.04234235	0.895358264	0.062299389	1	0	1	0	2	
cache/2014.Jackson 5.Guardians Of The Galaxy (Awesome Mix Vol. 1).I Want You Back.wav	0.050488293	0.884090781	0.065420918	1	0	1	0	0	
cache/2014.James Newton Howard.The Hunger Games - Mockingjay Pt. 1 (Original Motin Picture Score).Put Me On The Air.wav	0.033482775	0.924285114	0.042232137	1	0	1	0	0	
cache/2016.M83.Junk.Atlantique Sud.wav	0.025317485	0.962534726	0.012147798	1	0	1	0	1	
cache/2004.Bob Acri.Bob Acri.Sleep Away.wav	0.050717074	0.899124861	0.050158039	1	0	1	0	0	
cache/2006.Blue OctoberImogen Heap.Foiled.Congratulations.wav	0.144796789	0.681837142	0.17336607	1	0	1	0	1	
"cache/2014.Linfield College Concert Choir.Christmas at Linfield.Baby, It's Cold Outside.wav"	0.184844986	0.767124772	0.048030227	1	0	1	0	2	
cache/2015.Fall Out Boy.American BeautyAmerican Psycho.Fourth Of July.wav	0.065217346	0.828966618	0.105816029	1	0	1	0	1	
cache/2015.Zeke Duhon.Zeke Duhon.Everything.wav	0.241261691	0.610936463	0.147801831	1	0	1	0	2	
cache/2014.MONO.The Last Dawn.The Last Dawn.wav	0.112329394	0.819367528	0.068303064	1	0	1	0	1	
cache/2010.Christina Perri.Jar Of Hearts.Jar Of Hearts.wav	0.042522203	0.927110612	0.030367171	1	0	1	0	1	
cache/2007.Enrique Iglesias.Insomniac.Ring My Bells.wav	0.034927547	0.861095369	0.103977092	1	0	1	0	2	
cache/2016.Andrew McMahon in the Wilderness.Andrew McMahon in the Wilderness.High Dive.wav	0.128214717	0.762411833	0.109373435	1	0	1	0	1	
cache/2016.Andrew McMahon in the Wilderness.Andrew McMahon in the Wilderness.Halls.wav	0.063751735	0.875187695	0.061060552	1	0	1	0	1	
cache/2014.Elvin Bishop.Guardians Of The Galaxy (Awesome Mix Vol. 1).Fooled Around And Fell In Love.wav	0.211466342	0.569895864	0.218637779	1	0	1	0	0	
cache/2001.Death Cab for Cutie.The Photo Album.Styrofoam Plates.wav	0.195847556	0.735376954	0.068775512	1	0	1	0	1	
cache/1996.The Verve Pipe.Villains.Ominous Man.wav	0.108817928	0.811824083	0.079358011	1	0	1	0	1	
cache/2014.So Cow.The Long Con.Vigilanti Cura.wav	0.058723282	0.9207201	0.020556644	1	0	1	0	1	
cache/2014.The World is a Beautiful Place & I am No Longer Afraid to Die.Between Bodies.Thanks.wav	0.056642033	0.872776508	0.070581473	1	0	1	0	1	
cache/2015.Will Young.85% Proof (Deluxe Edition).Always On My Mind.wav	0.029440878	0.95516032	0.015398827	1	0	1	0	1	
cache/2012.Ariel Pink's Haunted Graffiti.Mature Themes.Only In My Dreams.wav	0.042289212	0.871480107	0.086230673	1	0	1	0	1	
cache/2015.Brian Tyler.Avengers: Age of Ultron.Keys to the Past.wav	0.094024099	0.847800195	0.058175724	1	0	1	0	0	
cache/2009.Skillet.Awake (Deluxe).Dead Inside (Bonus Track).wav	0.123455755	0.835031271	0.041512966	1	0	1	0	1	
cache/2014.La Roux.Trouble in Paradise.Uptight Downtown.wav	0.083787315	0.82051456	0.095698133	1	0	1	0	1	
cache/2014.Milky Chance.Sadnecessary.Fairytale.wav	0.068597704	0.896699786	0.034702521	1	0	1	0	1	
cache/2015.The Best Pessimist.The Half-World.Make A Wish.wav	0.026422773	0.965161443	0.008415767	1	0	1	0	0	
cache/2015.Green River Ordinance.Chasing Down The Wind.Fool For You.wav	0.040831946	0.934919059	0.024248982	1	0	1	0	2	
cache/2016.M83.Junk.Laser Gun.wav	0.063857056	0.908263445	0.02787948	1	0	1	0	1	
cache/2014.Sheppard.Bombs Away.The Best Is Yet To Come.wav	0.095959462	0.848549545	0.055491015	1	0	1	0	1	
cache/2015.Amber Run.5AM (Deluxe) WEB.Little Ghost.wav	0.060060937	0.879961967	0.05997711	1	0	1	0	1	
cache/2005.Nickelback.All the Right Reasons.If Everyone Cared.wav	0.078496411	0.828860879	0.092642725	1	0	1	0	1	
cache/2006.Three Days Grace.One-X.Time Of Dying.wav	0.095664687	0.73568058	0.16865471	1	0	1	0	1	
cache/2007.Linkin Park.Minutes to Midnight.Hands Held High.wav	0.050340194	0.899789512	0.049870286	1	0	1	0	1	
cache/2008.Rihanna.Good Girl Gone Bad: Reloaded.Umbrella.wav	0.12577118	0.692685962	0.181542844	1	0	1	0	1	
cache/2015.Logan Mays.I Still Remember.<3.wav	0.123982713	0.771716774	0.104300514	1	0	1	0	2	
cache/2007.Enrique Iglesias.Insomniac.Alguien Soy Yo.wav	0.042467996	0.934287071	0.023244925	1	0	1	0	2	
cache/2014.Lower Than Atlantis.Lower Than Atlantis (Deluxe).Stays the Same.wav	0.15263021	0.761445701	0.085924096	1	0	1	0	1	
cache/2016.Kant.NOON  152.Nightcall.wav	0.155927435	0.720056117	0.124016449	1	0	1	0	1	
cache/2003.Snow Patrol.Final Straw.Gleaming Auction.wav	0.083821304	0.875502467	0.040676232	1	0	1	0	1	
cache/2015.Brian Tyler.Avengers: Age of Ultron.Vision.wav	0.082009651	0.879836619	0.038153727	1	0	1	0	0	
cache/2015.Imagine Dragons.Smoke + Mirrors (Deluxe Edition).Friction.wav	0.026386386	0.938329816	0.0352838	1	0	1	0	1	
cache/2014.Blake Mills.Heigh Ho.Just Out Of View.wav	0.086320281	0.777733922	0.135945797	1	0	1	0	1	
cache/2000.Coldplay.Parachutes.Sparks.wav	0.03783185	0.900434315	0.061733816	1	0	1	0	1	
cache/2013.OK Go.Twelve Months of OK Go.You Are Dead (Andy Duncan demo).wav	0.02299561	0.962117314	0.014887054	1	0	1	0	1	
cache/2014.The Who.Who's Next (Deluxe Edition).Behind Blue Eyes.wav	0.189471126	0.731413662	0.079115242	1	0	1	0	1	
cache/2014.Linfield College Concert Choir.Christmas at Linfield.Silver Bells.wav	0.207876071	0.73328054	0.058843367	1	0	1	0	2	
cache/2015.MOGWAI.Central Belters.Stanley Kubrick.wav	0.061019372	0.90071547	0.038265165	1	0	1	0	1	
cache/2016.Imagine Dragons.Radioactive State of Mind.It's Time to Run Juliet.wav	0.041969217	0.921403944	0.036626827	1	0	1	0	1	
cache/2016.Miike Snow.iii.Lonely Life.wav	0.0829807	0.82349211	0.093527168	1	0	1	0	1	
cache/2015.Wild Child.Past & Present.Pillow Talk.wav	0.128104866	0.833597243	0.038297903	1	0	1	0	1	
cache/2014.Banda do Mar.Banda do Mar.Seja Como For.wav	0.026325537	0.952616215	0.02105825	1	0	1	0	1	
cache/2006.Rascal Flatts.Cars.Life Is A Highway.wav	0.045107029	0.902766705	0.052126288	1	0	1	0	0	
cache/2016.Free n Losh.unknown.Rose.wav	0.026974503	0.959272325	0.013753198	1	0	1	0	1	
cache/2014.Kerretta.Pirohia.Kawea Tatou Ki Nga Hiwi.wav	0.043805238	0.908456087	0.047738675	1	0	1	0	0	
cache/2015.Will Young.85% Proof (Deluxe Edition).U Think I'm Sexy.wav	0.16707626	0.719072461	0.113851286	1	0	1	0	1	
cache/2015.Mark Mothersbaugh.Pitch Perfect 2.Pitch Perfect 2 End Credit Medley.wav	0.0376231	0.909467161	0.052909732	1	0	1	0	0	
cache/2006.BinÃ_rpilot.You Can't Stop Da Funk.Destroy The Popollution.wav	0.112048589	0.7973333	0.090618126	1	0	1	0	1	
cache/1996.The Verve Pipe.Villains.Cup of Tea.wav	0.079266131	0.886663616	0.034070227	1	0	1	0	1	
cache/2014.The Who.Who's Next (Deluxe Edition).Behind Blue Eyes (New York Record Plant Session).wav	0.048993085	0.921519518	0.02948742	1	0	1	0	1	
cache/2014.Blueneck.King Nine.Broken Fingers.wav	0.0772608	0.802495599	0.120243572	1	0	1	0	1	
cache/2016.Passion Pit.The Remixes Vol. 1.Seaweed Song (E-603 Remix).wav	0.115358211	0.840415359	0.044226442	1	0	1	0	1	
cache/2015.Ester Dean.Pitch Perfect 2.Crazy Youngsters.wav	0.090354189	0.831415951	0.078229867	1	0	1	0	0	
cache/2016.unknown.unknown.Let It Go - Male Version.wav	0.057600703	0.823122859	0.119276457	1	0	1	0	0	
cache/2014.Pomplamoose.Season 2.Puttin' On the Ritz.wav	0.025583388	0.961001635	0.013414993	1	0	1	0	1	
cache/2009.Skillet.Awake (Deluxe).Don't Wake Me.wav	0.102939352	0.842019081	0.055041589	1	0	1	0	1	
cache/2016.Zedd.Evan Duffy.Clarity ft. Foxes (Evan Duffy Piano Cover).wav	0.137367547	0.792566657	0.070065804	1	0	1	0	1	
cache/2009.Skillet.Awake (Deluxe).Sometimes.wav	0.098978043	0.850040197	0.050981767	1	0	1	0	1	
cache/2014.Bucketheadland.Snow Slug.S 17.wav	0.017762916	0.971294045	0.01094305	1	0	1	0	0	
cache/2003.Coldplay.Live 2003.One I Love.wav	0.303015053	0.62580651	0.071178451	1	0	1	0	1	
cache/2014.Linfield College Concert Choir.Christmas at Linfield.The Holly and the Ivy.wav	0.061227433	0.873066962	0.06570562	1	0	1	0	2	
cache/2014.The Life And Times.Lost Bees.Ice Cream Eyes.wav	0.146411166	0.680703282	0.172885537	1	0	1	0	1	
cache/2006.Three Days Grace.One-X.Gone Forever.wav	0.084461935	0.854425192	0.061112881	1	0	1	0	1	
cache/2014.AJR.I`m Ready EP.AfterHours.wav	0.066881359	0.874308288	0.058810346	1	0	1	0	1	
"cache/2014.Pentatonix.PTX, Vol. III.See Through.wav"	0.073925659	0.892614305	0.033460028	1	0	1	0	1	
cache/2010.Linkin Park.A Thousand Suns.Fallout.wav	0.036589991	0.890989065	0.072420955	1	0	1	0	1	
cache/2015.Zeke Duhon.Zeke Duhon.Always Is Now.wav	0.255793989	0.690849841	0.053356178	1	0	1	0	2	
cache/2015.Imagine Dragons.Smoke + Mirrors (Deluxe Edition).Warriors.wav	0.205314875	0.660109222	0.134575903	1	0	1	0	1	
cache/2016.The Dunwells.Light Up The Sky.Ghosts.wav	0.219060034	0.672985733	0.107954226	1	0	1	0	1	
cache/2005.The Fray.How to Save a Life.Vienna.wav	0.040708229	0.904015064	0.055276722	1	0	1	0	1	
cache/2014.Haerts.Haerts.Hemiplegia.wav	0.15031521	0.559137642	0.290547162	1	0	1	0	1	
cache/2014.The World is a Beautiful Place & I am No Longer Afraid to Die.Between Bodies.Shoppers Beef.wav	0.035386153	0.940853477	0.023760369	1	0	1	0	1	
