name,year,artist,genre,bit_rate,rating
It's Good To Be In Love,2002,Frou Frou,Rock,160,3
name,year,artist,genre,bit_rate,rating
Dizzy Love Affair,2016,Ruth Koleva,R&B/Soul,192,1
name,year,artist,genre,bit_rate,rating
I Gotta Feeling,2009,The Black Eyed Peas,Pop,256,3
name,year,artist,genre,bit_rate,rating
Hopeless,2009,Breaking Benjamin,Rock,282,2
name,year,artist,genre,bit_rate,rating
Breakdown,2004,Breaking Benjamin,Alternative Rock,192,2
name,year,artist,genre,bit_rate,rating
Wanted Dead or Alive,1994,Bon Jovi,Rock,192,3
name,year,artist,genre,bit_rate,rating
We Sink [explicit],2015,Of Monsters And Men,Indie Rock,320,5
name,year,artist,genre,bit_rate,rating
The Real You,2015,Three Days Grace,Rock,320,4
name,year,artist,genre,bit_rate,rating
Hero,2004,Darren Hayes,Pop,256,5
name,year,artist,genre,bit_rate,rating
Russian Roulette,2009,Rihanna,Pop,256,4
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Wildest Wind,2015,IAMX,Synthpop,320,4
name,year,artist,genre,bit_rate,rating
Obscura Somnia,2015,God Is An Astronaut,Post Rock,320,4
name,year,artist,genre,bit_rate,rating
Everything's Not Lost,2003,Coldplay,Rock,192,2
name,year,artist,genre,bit_rate,rating
Viderunt omnes,2014,Perotinus,Classical,256,3
name,year,artist,genre,bit_rate,rating
Oh Cruel Darkness Embrace Me,2015,IAMX,Synthpop,320,3
name,year,artist,genre,bit_rate,rating
Beautiful Freak,unknown,Eels,Indie,256,5
name,year,artist,genre,bit_rate,rating
Go!,2016,M83,Electronic,320,2
name,year,artist,genre,bit_rate,rating
Who Needs You,2014,The Orwells,Alternative,256,4
name,year,artist,genre,bit_rate,rating
Anthem Of The Angels,2009,Breaking Benjamin,Rock,282,3
name,year,artist,genre,bit_rate,rating
Careful Where You Stand,2000,Coldplay,Alternative,256,5
name,year,artist,genre,bit_rate,rating
High by the Beach,2015,Lana Del Rey,Alternative Pop,320,2
name,year,artist,genre,bit_rate,rating
Run,2013,Delta Rae,Alternative,256,1
name,year,artist,genre,bit_rate,rating
Stare Down Orion,2014,Beware of Safety,Post Rock,272,4
name,year,artist,genre,bit_rate,rating
Torn Apart (Crossfaded Version / Vocal Up) - Grades,2014,Bastille,Indie Rock,320,3
name,year,artist,genre,bit_rate,rating
Walking,2008,The Dodos,Indie,231,2
name,year,artist,genre,bit_rate,rating
The Train to Brown Town,2005,Lisa Lampanelli,Comedy,128,2
name,year,artist,genre,bit_rate,rating
Blood Hands,2015,Royal Blood,Soundtrack,320,4
name,year,artist,genre,bit_rate,rating
Tron Legacy (End Titles),2010,Daft Punk,Soundtrack,257,3
name,year,artist,genre,bit_rate,rating
Red Sam (Acoustic Version),2005,Flyleaf,Pop,256,2
name,year,artist,genre,bit_rate,rating
NSTYNCT Feat. Skeme & OG Maco,2014,The Neighbourhood,Hip Hop/Rap,192,2
name,year,artist,genre,bit_rate,rating
Fly Like An Eagle,2014,G280i6,Voice Memo,64,1
name,year,artist,genre,bit_rate,rating
Keep Your Mind Wide Open,2007,AnnaSophia Robb,Soundtrack,128,4
name,year,artist,genre,bit_rate,rating
Dynamite,2010,Taio Cruz,Pop,256,2
name,year,artist,genre,bit_rate,rating
The Troubles,2014,U2,Rock,256,5
name,year,artist,genre,bit_rate,rating
Push It to the Limit,2007,Corbin Bleu,Soundtrack,128,2
name,year,artist,genre,bit_rate,rating
It's My Turn Now,2007,Keke Palmer,Soundtrack,128,2
name,year,artist,genre,bit_rate,rating
If I'm Unworthy,2014,Blake Mills,Indie Rock,320,3
name,year,artist,genre,bit_rate,rating
Amputations,1999,Death Cab For Cutie,Rock,262,1
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
NYC Rock Ambassadors?,2015,Interpol,Post-Punk,320,1
name,year,artist,genre,bit_rate,rating
Cidade Nova,2014,Banda do Mar,Indie Rock,320,3
name,year,artist,genre,bit_rate,rating
Easy to Please,2000,Coldplay,Rock,128,3
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Today Today Today,2015,James Taylor,Pop,256,2
name,year,artist,genre,bit_rate,rating
Find Someone,2014,Sheppard,Indie,257,5
name,year,artist,genre,bit_rate,rating
Heart Beats Slow,2014,Angus & Julia Stone,Pop,320,5
name,year,artist,genre,bit_rate,rating
Below My Feet,2012,Mumford & Sons,Alternative,256,3
name,year,artist,genre,bit_rate,rating
Valentine's Day,2007,Linkin Park,Alternative,128,4
name,year,artist,genre,bit_rate,rating
Break Your Plans,2014,The Fray,Rock,320,5
name,year,artist,genre,bit_rate,rating
Why Don't You & I,2007,Alex Band/Santana,Rock,192,4
name,year,artist,genre,bit_rate,rating
Romanticized,2015,Derrival,Alternative,192,4
name,year,artist,genre,bit_rate,rating
Forget,2015,Marina and The Diamonds,Pop,256,5
name,year,artist,genre,bit_rate,rating
Way Back When,2013,Kodaline,Pop,320,4
name,year,artist,genre,bit_rate,rating
808s & birthdaycakes,unknown,Tim Legend,Alternative,128,4
name,year,artist,genre,bit_rate,rating
In Between,2007,Linkin Park,Alternative,128,2
name,year,artist,genre,bit_rate,rating
if you came this way,2015,Max Richter, ben russel, Yuki Numata, Caleb Burhans, Clarice Jensen & Brian Snow,Modern Classical,256,3
name,year,artist,genre,bit_rate,rating
Lonely Life,2016,Miike Snow,Electronic,320,3
name,year,artist,genre,bit_rate,rating
All Shades of Blue,2013,Gregory Alan Isakov,Folk,320,2
name,year,artist,genre,bit_rate,rating
Falling Slowly,2006,Glen Hansard and Marketa Irglova,Alternative Rock,225,4
name,year,artist,genre,bit_rate,rating
On "My Desire" and "All The Rage Back Home",2015,Interpol,Post-Punk,320,1
name,year,artist,genre,bit_rate,rating
Enter At Your Own Risk (Live),2009,Lisa Lampanelli,Comedy,256,2
name,year,artist,genre,bit_rate,rating
Hopeless Opus,2015,Imagine Dragons,Rock,320,2
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Untitled (Bonus Track),2009,Bo Burnham,Comedy,256,2
name,year,artist,genre,bit_rate,rating
Cowboy Dan,2014,Modest Mouse,Alternative,249,2
name,year,artist,genre,bit_rate,rating
The Infidelity of Language,2016,Steve Benjamins,Indie,128,4
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
One Too Many,2015,Three Days Grace,Rock,320,4
name,year,artist,genre,bit_rate,rating
I Need My Girl,2013,The National,Alternative,320,5
name,year,artist,genre,bit_rate,rating
Midnight on the Interstate,2012,Trampled By Turtles,Bluegrass,320,2
name,year,artist,genre,bit_rate,rating
Numb/Encore,2004,Jay-Z/Linkin Park,Rock,192,4
name,year,artist,genre,bit_rate,rating
Weightless,unknown,Marconi Union,Ambient,128,2
name,year,artist,genre,bit_rate,rating
Murder Room (E-603 Remix),unknown,Pepper Rabbit,Remix,320,4
name,year,artist,genre,bit_rate,rating
I Am The Doctor (Extended),unknown,Murray Gold,Soundtrack,128,3
name,year,artist,genre,bit_rate,rating
Arcadia,unknown,The Kite String Tangle,Indie Pop,320,5
name,year,artist,genre,bit_rate,rating
Take Your Sweet Time,2004,Jesse McCartney,Pop,128,2
name,year,artist,genre,bit_rate,rating
Patterns (cypher),2015,Max Richter, ben russel, Yuki Numata, Caleb Burhans, Clarice Jensen & Brian Snow,Modern Classical,256,3
name,year,artist,genre,bit_rate,rating
Days to Come (feat. Fiora),2012,Seven Lions,Dance,256,4
name,year,artist,genre,bit_rate,rating
See You Soon,2003,Coldplay,Rock,192,2
name,year,artist,genre,bit_rate,rating
Midnight,2014,Coldplay,Alternative,256,5
name,year,artist,genre,bit_rate,rating
War Prayer,2014,This Will Destroy You,Post Rock,251,4
name,year,artist,genre,bit_rate,rating
Rather Be,2015,Pentatonix,Pop,320,3
name,year,artist,genre,bit_rate,rating
Hundred,2005,The Fray,Rock,192,2
name,year,artist,genre,bit_rate,rating
In My Arms,2007,Plumb,Christian & Gospel,256,4
name,year,artist,genre,bit_rate,rating
Come Back to Me,2006,Vanessa Hudgens,Pop,128,1
name,year,artist,genre,bit_rate,rating
Don't You Forget About Me,2007,Enrique Iglesias,Latin,256,2
name,year,artist,genre,bit_rate,rating
It Takes A Lot To Know A Man,2014,Damien Rice,Indie,240,5
name,year,artist,genre,bit_rate,rating
Better Love,2015,Green River Ordinance,Singer/Songwriter,192,3
name,year,artist,genre,bit_rate,rating
Shockwave,2008,Black Tide,Rock,128,3
name,year,artist,genre,bit_rate,rating
Clarity (feat. Foxes),2012,Zedd,Dance,256,4
name,year,artist,genre,bit_rate,rating
Tim McGraw,2006,Taylor Swift,Country,128,3
name,year,artist,genre,bit_rate,rating
Easy Come, Easy Go,2014,The Decemberists,Indie Rock,320,3
name,year,artist,genre,bit_rate,rating
Airplanes And Airwaves,2012,Aftermath,Rock,226,5
name,year,artist,genre,bit_rate,rating
Born This Way,2011,Lady GaGa,Pop,256,1
name,year,artist,genre,bit_rate,rating
Hero,2001,Enrique Iglesias,Latin,256,2
name,year,artist,genre,bit_rate,rating
Kisses & Thugs,2009,Super Mash Bros.,Mashup,196,5
name,year,artist,genre,bit_rate,rating
Ego,2004,Darren Hayes,Pop,256,3
name,year,artist,genre,bit_rate,rating
Long & Lost,2015,Florence + The Machine,Pop,320,3
name,year,artist,genre,bit_rate,rating
Warnlands,2014,Kerretta,Instrumental,273,5
name,year,artist,genre,bit_rate,rating
The Leap,2014,Tinashé,Soundtrack,320,5
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Why Georgia,2001,John Mayer,Rock,192,4
name,year,artist,genre,bit_rate,rating
Have Yourself a Merry Little Christmas,2014,Linfield College Concert Choir,Holiday,256,3
name,year,artist,genre,bit_rate,rating
Humiliation,2013,The National,Alternative,320,4
name,year,artist,genre,bit_rate,rating
Adventures In Solitude,2007,The New Pornographers,Alternative,256,5
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Ain't But The One - Marylhurst Jazz Ensemble,2015,G280i6,Voice Memo,64,1
name,year,artist,genre,bit_rate,rating
The Internet Is Awesome,2014,Pomplamoose,Alternative,320,5
name,year,artist,genre,bit_rate,rating
Grey Sky Eyes,2004,Carbon Leaf,Rock,259,4
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Savages,2015,Marina and The Diamonds,Pop,256,5
name,year,artist,genre,bit_rate,rating
Sober (Explicit),unknown,P!nk,Pop,243,4
name,year,artist,genre,bit_rate,rating
Ring My Bells,2007,Enrique Iglesias,Latin,256,4
name,year,artist,genre,bit_rate,rating
Return,2014,The Phoenix Foundation,Punk Rock,320,4
name,year,artist,genre,bit_rate,rating
Pure and Easy (Live),2014,The Who,Rock,273,2
name,year,artist,genre,bit_rate,rating
I'm Not in Love,2014,10cc,Soundtrack,320,2
name,year,artist,genre,bit_rate,rating
Lou Lou,2016,Albin Lee Meldau,Alternative,242,4
name,year,artist,genre,bit_rate,rating
Me (Analogue Dear Rework),2015,Nils Frahm,Post Rock,320,3
name,year,artist,genre,bit_rate,rating
The Best Damn Thing,2007,Avril Lavigne,Pop,128,4
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Cassiopeia,2015,Max Richter, ben russel, Yuki Numata, Caleb Burhans, Clarice Jensen & Brian Snow,Modern Classical,256,3
name,year,artist,genre,bit_rate,rating
Memorial (Edit),2004,Explosions in the Sky,Post Rock,128,5
name,year,artist,genre,bit_rate,rating
Innsbruck,2014,Engineers,Shoegaze,320,4
name,year,artist,genre,bit_rate,rating
Parachutes,2000,Coldplay,Rock,192,4
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Turn Up the Radio (Madonna vs. Laidback Luke) [feat. Far East Movement],2012,Madonna,Pop,256,2
name,year,artist,genre,bit_rate,rating
Closer to the Edge,2009,30 Seconds to Mars,Alternative,256,3
name,year,artist,genre,bit_rate,rating
Walkin' on the Sun,1997,Smash Mouth,Rock,256,1
name,year,artist,genre,bit_rate,rating
Nights & Weekends,2014,Cold War Kids,Alternative,267,3
name,year,artist,genre,bit_rate,rating
there,2015,Gordon's Tsunami Week,Post Rock,273,4
name,year,artist,genre,bit_rate,rating
Too Many Fiestas For Rueben,2014,Modest Mouse,Alternative,256,2
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
is,2015,Gordon's Tsunami Week,Post Rock,263,5
name,year,artist,genre,bit_rate,rating
My Girl,2014,Logan Mays,Singer/Songwriter,256,5
name,year,artist,genre,bit_rate,rating
Like a River,2015,Will Young,Pop,320,5
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Brothers & Sisters,2000,Coldplay,Rock,128,5
name,year,artist,genre,bit_rate,rating
Kites,2015,Amber Run,Rock,320,4
name,year,artist,genre,bit_rate,rating
King Of The Hive,2014,The Life And Times,Alternative,268,5
name,year,artist,genre,bit_rate,rating
Hysteria,2003,Muse,Rock,256,4
name,year,artist,genre,bit_rate,rating
Your Body is a Wonderland,unknown,John Mayer,Rock/Pop,128,1
name,year,artist,genre,bit_rate,rating
Major Minus,2011,Coldplay,Alternative,256,5
name,year,artist,genre,bit_rate,rating
Don't Touch [The Zoom Song],2007,Ashley Tisdale,Pop,128,2
name,year,artist,genre,bit_rate,rating
Cannibal Resource,unknown,Dirty Projectors,Indie,256,3
name,year,artist,genre,bit_rate,rating
Follow Me,unknown,Uncle Kracker,Rock,159,3
name,year,artist,genre,bit_rate,rating
Somewhere I Believe,unknown,Tall Heights,Indie Folk,1411,4
name,year,artist,genre,bit_rate,rating
Home,2016,Down Time,R&B,128,3
name,year,artist,genre,bit_rate,rating
Inch By Inch,2014,Have Mercy,Rock,220,4
name,year,artist,genre,bit_rate,rating
Favorite Live Setting,2015,Interpol,Post-Punk,320,1
name,year,artist,genre,bit_rate,rating
Man On The Moon,1992,R.E.M.,Alternative,256,5
name,year,artist,genre,bit_rate,rating
The Great Divide,2015,Breaking Benjamin,Rock,320,4
name,year,artist,genre,bit_rate,rating
Lanterns,2015,Howie Day,Singer/Songwriter,320,5
name,year,artist,genre,bit_rate,rating
Wild Stalker Love,2009,Laurie Kilmartin,Comedy,256,2
name,year,artist,genre,bit_rate,rating
Moving to Mars,2011,Coldplay,Alternative,256,3
name,year,artist,genre,bit_rate,rating
Communicate,2016,The Dunwells,Indie Rock,320,4
name,year,artist,genre,bit_rate,rating
6.59 Final,2015,G280i6,Voice Memo,64,1
name,year,artist,genre,bit_rate,rating
Call Me,2014,St. Paul & The Broken Bones,Alternative,256,1
name,year,artist,genre,bit_rate,rating
Release,2015,Imagine Dragons,Rock,320,4
name,year,artist,genre,bit_rate,rating
Nordland,2010,Binärpilot,Electronic,171,4
name,year,artist,genre,bit_rate,rating
Wow,2003,Snow Patrol,Alternative,256,3
name,year,artist,genre,bit_rate,rating
Start A Riot,unknown,BANNERS,Soundtrack,128,5
name,year,artist,genre,bit_rate,rating
Get Down off That Thing,2014,So Cow,Punk,255,1
name,year,artist,genre,bit_rate,rating
For The Kids,2016,M83,Electronic,320,1
name,year,artist,genre,bit_rate,rating
Lovers' Eyes,2012,Mumford & Sons,Alternative,256,4
name,year,artist,genre,bit_rate,rating
All the Days,2014,Haerts,Pop,320,4
name,year,artist,genre,bit_rate,rating
Love Ain't for Keeping (Live),2014,The Who,Rock,274,2
name,year,artist,genre,bit_rate,rating
Strange Feeling,2016,The Dunwells,Indie Rock,320,2
name,year,artist,genre,bit_rate,rating
Up&Up,2015,Coldplay,Alternative,256,3
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Clarity ft. Foxes (Evan Duffy Piano Cover),unknown,Zedd,Dance,256,3
name,year,artist,genre,bit_rate,rating
Out to Sea,2015,Explosions in the Sky & David Wingo,Soundtrack,256,4
name,year,artist,genre,bit_rate,rating
Universal Fanfare,2015,Elizabeth Banks, John Michael Higgins,Soundtrack,320,2
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Your Call,2016,Duck House,Indie Electronic,128,4
name,year,artist,genre,bit_rate,rating
God Put a Smile Upon Your Face,2002,Coldplay,Rock,160,4
name,year,artist,genre,bit_rate,rating
Breakin' Dishes,2008,Rihanna,R&B,256,4
name,year,artist,genre,bit_rate,rating
Cheeseburger in Paradise,1985,Jimmy Buffett,Rock,160,4
name,year,artist,genre,bit_rate,rating
The End Is Not The Answer,2015,Three Days Grace,Rock,320,3
name,year,artist,genre,bit_rate,rating
Iris (Hold Me Close),2014,U2,Rock,256,4
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
The Catalyst, featuring ill Audio,unknown,Linkin Park,Alternative,320,4
name,year,artist,genre,bit_rate,rating
The Way We Touch,2013,WE ARE TWIN,Alternative,256,3
name,year,artist,genre,bit_rate,rating
The Lion Sleeps Tonight,unknown,The Kingston Trio,Rock,128,4
name,year,artist,genre,bit_rate,rating
Downtown,2013,Lady Antebellum,Country,256,2
name,year,artist,genre,bit_rate,rating
Pharrell Mashup,2014,Pomplamoose,Alternative,320,1
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Fast Car,1987,Tracy Chapman,Alternative,256,5
name,year,artist,genre,bit_rate,rating
They're Back,2014,James Newton Howard,Score,227,2
name,year,artist,genre,bit_rate,rating
My Long Goodbye,2015,The Best Pessimist,Ambient,320,4
name,year,artist,genre,bit_rate,rating
Buy You A Rose,2014,AJR,Pop,320,2
name,year,artist,genre,bit_rate,rating
Music Jail, Pt. 1 & 2,2015,They Might Be Giants,Alternative,320,2
name,year,artist,genre,bit_rate,rating
Invisible,2006,Taylor Swift,Country,128,2
name,year,artist,genre,bit_rate,rating
Klan Kookout (Live),2009,Bo Burnham,Comedy,256,3
name,year,artist,genre,bit_rate,rating
Hollywood [Radio Edit],2003,Madonna,Electronic,128,1
name,year,artist,genre,bit_rate,rating
Shut Your Eyes,2006,Snow Patrol,Rock,256,3
name,year,artist,genre,bit_rate,rating
Dare,2015,Will Young,Pop,320,2
name,year,artist,genre,bit_rate,rating
Jolly Mon Sing,2003,Jimmy Buffett,Rock,192,4
name,year,artist,genre,bit_rate,rating
London Calling,1979,The Clash,Punk,256,3
name,year,artist,genre,bit_rate,rating
The Lucky One,2016,Blue October,Alternative,320,4
name,year,artist,genre,bit_rate,rating
But Now A Warm Feel Is Running,2016,Fhin,House,128,4
name,year,artist,genre,bit_rate,rating
Becoming,2014,Milky Chance,Pop,237,3
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Won't Get Fooled Again (Live),2014,The Who,Rock,266,2
name,year,artist,genre,bit_rate,rating
Not With Haste,2012,Mumford & Sons,Alternative,256,4
name,year,artist,genre,bit_rate,rating
Flashlight,2015,Jessie J,Soundtrack,320,4
name,year,artist,genre,bit_rate,rating
Footloose,1997,Kenny Loggins,Rock,192,4
name,year,artist,genre,bit_rate,rating
Breaking the Habit,2003,Linkin Park,Rock,192,2
name,year,artist,genre,bit_rate,rating
Toilet Babies,2011,Natasha Leggero,Comedy,256,2
name,year,artist,genre,bit_rate,rating
Fields (Ambient),2014,Seven Saturdays,Ambient,320,3
name,year,artist,genre,bit_rate,rating
She Be the One,2001,Enrique Iglesias,Latin,256,4
name,year,artist,genre,bit_rate,rating
Fix You,2005,Coldplay,Rock,128,5
name,year,artist,genre,bit_rate,rating
Run,2016,TOURIST,Electronic,128,5
name,year,artist,genre,bit_rate,rating
Choosing The Titles,2015,Interpol,Post-Punk,320,1
name,year,artist,genre,bit_rate,rating
Atlantique Sud,2016,M83,Electronic,320,4
name,year,artist,genre,bit_rate,rating
Shut Up and Dance,2014,WALK THE MOON,Alternative,256,4
name,year,artist,genre,bit_rate,rating
It Rings So True,2014,Engineers,Shoegaze,320,4
name,year,artist,genre,bit_rate,rating
Breathe Today,2005,Flyleaf,Rock,256,2
name,year,artist,genre,bit_rate,rating
<3,2015,Logan Mays,Singer/Songwriter,256,4
name,year,artist,genre,bit_rate,rating
Fall Away,2005,The Fray,Rock,192,4
name,year,artist,genre,bit_rate,rating
Don't Turn Off the Lights,2001,Enrique Iglesias,Latin,256,4
name,year,artist,genre,bit_rate,rating
Prove My Hypotheses,2002,Death Cab For Cutie,Rock,254,3
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
The Knife,2015,Derrival,Alternative,192,4
name,year,artist,genre,bit_rate,rating
The Box,2014,Damien Rice,Indie,198,5
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Clarity,2016,Ruth Koleva,R&B/Soul,192,1
name,year,artist,genre,bit_rate,rating
Nothing But Trouble,2014,Phantogram,Alternative,256,5
name,year,artist,genre,bit_rate,rating
Ritual,2014,Tunturia,Post Rock,320,5
name,year,artist,genre,bit_rate,rating
Birth,2013,THIRTY SECONDS TO MARS,Alternative,256,5
name,year,artist,genre,bit_rate,rating
BBBlue,2016,Olivver the Kid,Electronic,128,3
name,year,artist,genre,bit_rate,rating
Sober,2008,P!nk,Pop,256,4
name,year,artist,genre,bit_rate,rating
Go Go Go,2008,The 88,Alternative,128,4
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Half Asleep,2014,Blake Mills,Indie Rock,320,3
name,year,artist,genre,bit_rate,rating
Alejandro,2009,Lady GaGa,Pop,256,2
name,year,artist,genre,bit_rate,rating
Make You Better,2014,The Decemberists,Indie Rock,320,3
name,year,artist,genre,bit_rate,rating
People Live Here,2014,Rise Against,Rock,320,5
name,year,artist,genre,bit_rate,rating
Never Again,2015,Breaking Benjamin,Rock,320,3
name,year,artist,genre,bit_rate,rating
Graceless,2013,The National,Alternative,320,3
name,year,artist,genre,bit_rate,rating
Oliver's Army (Elvis Costello cover),2013,OK Go,Indie Rock,320,2
name,year,artist,genre,bit_rate,rating
Blue,2015,Will Young,Pop,320,2
name,year,artist,genre,bit_rate,rating
Sandstorm,2001,Darude,Dance,256,4
name,year,artist,genre,bit_rate,rating
Alexander the Great,2001,Bond,Rock,256,2
name,year,artist,genre,bit_rate,rating
Beginning To Get To Me,2006,Snow Patrol,Rock,256,2
name,year,artist,genre,bit_rate,rating
Carraway,2015,Great States,Alternative,192,4
name,year,artist,genre,bit_rate,rating
Hopeless Wanderer,2012,Mumford & Sons,Alternative,256,5
name,year,artist,genre,bit_rate,rating
Go to Bed,2016,Anya Marina,Singer/Songwriter,320,2
name,year,artist,genre,bit_rate,rating
Too Much,2014,Magic Man,Alternative,256,3
name,year,artist,genre,bit_rate,rating
How To Be A Werewolf,2015,MOGWAI,Post Rock,320,4
name,year,artist,genre,bit_rate,rating
White Christmas,2014,Blueneck,Post Rock,320,5
name,year,artist,genre,bit_rate,rating
Long Long Way,2014,Damien Rice,Indie,235,5
name,year,artist,genre,bit_rate,rating
Boys Are Simple,2009,Laurie Kilmartin,Comedy,256,2
name,year,artist,genre,bit_rate,rating
Pop!Ular,2004,Darren Hayes,Pop,256,4
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Ruled by Secrecy,2003,Muse,Rock,256,2
name,year,artist,genre,bit_rate,rating
Stockholm Syndrome,2003,Muse,Rock,256,2
name,year,artist,genre,bit_rate,rating
Ice,2009,The Lights,Pop,256,4
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Hurricane,2009,30 Seconds to Mars,Alternative,256,4
name,year,artist,genre,bit_rate,rating
The First Noel,2015,Pentatonix,Holiday,256,3
name,year,artist,genre,bit_rate,rating
Lights Out,2014,Haerts,Pop,320,3
name,year,artist,genre,bit_rate,rating
Dublin Sky,2004,Darren Hayes,Pop,256,3
name,year,artist,genre,bit_rate,rating
Where Do I Go from Here,2007,Sebastian Mego,Soundtrack,128,1
name,year,artist,genre,bit_rate,rating
Arrival,2010,Daft Punk,Soundtrack,232,1
name,year,artist,genre,bit_rate,rating
Love You Long Time,2012,Pentatonix,Pop,256,2
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Dusty Beds,2014,Fences,Alternative,320,3
name,year,artist,genre,bit_rate,rating
Standing By,2014,Pentatonix,Pop,320,5
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Eyes And Teeth,2014,The Life And Times,Alternative,228,3
name,year,artist,genre,bit_rate,rating
Summer Heart,2016,Pretty Haze,Indie Electronic,128,4
name,year,artist,genre,bit_rate,rating
Where I Stood ,2008,Missy Higgins,Pop,256,3
name,year,artist,genre,bit_rate,rating
Evening Side,2015,Four Tet,Electronic,320,4
name,year,artist,genre,bit_rate,rating
F**kin' Perfect,2010,P!nk,Pop,256,3
name,year,artist,genre,bit_rate,rating
Lullaby,2014,OK Go,Alternative,128,2
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Downtown,unknown,Majical Cloudz,Indie Electronic,128,4
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Love Is... (Live),2009,Bo Burnham,Comedy,256,3
name,year,artist,genre,bit_rate,rating
Concrete Angel,2001,Martina McBride,Country,320,4
name,year,artist,genre,bit_rate,rating
Harder Without You,unknown,Deutsch Duke,Indie Electronic,128,4
name,year,artist,genre,bit_rate,rating
Where We Begin,2014,MONO,Post Rock,320,4
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Indian Summer,unknown,Blood Cultures,Indie Electronic,128,4
name,year,artist,genre,bit_rate,rating
Neon Lights,2010,Natasha Bedingfield,Pop,256,2
name,year,artist,genre,bit_rate,rating
A Heartbreak (Ten Ven Remix),2015,Angus & Julia Stone,Indie,320,4
name,year,artist,genre,bit_rate,rating
Blacking Out the Friction,2001,Death Cab for Cutie,Rock,253,3
name,year,artist,genre,bit_rate,rating
Lowell, MA,2000,Death Cab for Cutie,Indie Pop,229,3
name,year,artist,genre,bit_rate,rating
What's Going On,1971,Marvin Gaye,R&B,256,1
name,year,artist,genre,bit_rate,rating
German Invasion,2009,Laurie Kilmartin,Comedy,256,2
name,year,artist,genre,bit_rate,rating
Snake Eyes,2015,Mumford & Sons,Rock,320,4
name,year,artist,genre,bit_rate,rating
Love Don't Die,2014,The Fray,Rock,320,4
name,year,artist,genre,bit_rate,rating
Try,2014,Colbie Caillat,Pop,256,5
name,year,artist,genre,bit_rate,rating
Calypso,2009,Sarah Kirkland Snider,Modern,160,4
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Inevitability-One Good Eye,2015,Danny Elfman,Soundtrack,128,3
name,year,artist,genre,bit_rate,rating
Cumulonimbus,2015,Max Richter, ben russel, Yuki Numata, Caleb Burhans, Clarice Jensen & Brian Snow,Modern Classical,256,3
name,year,artist,genre,bit_rate,rating
Hell and High Water,unknown,Tall Heights,Indie Folk,1411,3
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
X Amount of Words,2006,Blue October,Rock,256,4
name,year,artist,genre,bit_rate,rating
I Think I Love You,2000,David Cassidy,Pop,242,3
name,year,artist,genre,bit_rate,rating
Exile Vilify,unknown,The National,Indie,128,3
name,year,artist,genre,bit_rate,rating
Apocalypse Please,2003,Muse,Rock,256,3
name,year,artist,genre,bit_rate,rating
Vanderlyle Crybaby Geeks,2010,The National,Alternative,256,5
name,year,artist,genre,bit_rate,rating
Cemeteries of London,2008,Coldplay,Alternative,256,4
name,year,artist,genre,bit_rate,rating
Kiss 'n' Tell,2009,Ke$ha,Pop,256,2
name,year,artist,genre,bit_rate,rating
Just Smoke,2015,Mumford & Sons,Rock,320,3
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Quiet Little Voices,unknown,We Were Promised Jetpacks,Alternative Rock,297,4
